YearBuilt;NumberofBuildings;NumberofFloors;PropertyGFATotal;PropertyGFAParking(%);PropertyGFABuilding(s)(%);LargestPropertyUseType(%);SecondLargestPropertyUseType(%);ThirdLargestPropertyUseType(%);SiteEnergyUse(kBtu);SiteEnergyUse_log;TotalGHGEmissions_log;SteamUse(%);Electricity(%);NaturalGas(%);ENERGYSTARScore;TotalGHGEmissions;Education;Food Sales;Healthcare;Industrial;Office;Parking;Recreation;Religious;Residential;Retail;Sans;Services;Warehouse;Public_Services
1920;1.0;2;20150;0.0;100.0;100.0;0.0;0.0;576174.125;13.264166929926644;1.6134299337036377;0.0;99.99997830516946;0.0;80.0;4.02;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1909;1.0;7;36000;0.0;100.0;87.5;0.0;0.0;1682454.875;14.335765114302733;2.543961412569315;0.0;100.00000742961976;0.0;40.0;11.73;0.0;0.0;0.0;0.0;87.5;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1927;1.0;1;22580;0.0;100.0;100.0;0.0;0.0;928584.875;13.741418143381841;2.365559892155434;0.0;92.5916438171578;7.408369644185729;90.0;9.65;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1926;1.0;1;20000;0.0;100.0;100.0;0.0;0.0;743528.125;13.519163216946316;3.541538866215227;0.0;17.385219960576475;82.61476322768557;18.0;33.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
2009;1.0;6;244500;0.0;100.0;100.0;0.0;0.0;11019641.0;16.215189874772964;5.682899263739777;0.0;57.52105717418562;42.47893375110859;100.0;292.8;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1964;1.0;1;37247;0.0;100.0;100.0;0.0;0.0;1748644.5;14.374352046207045;4.083620598859125;0.0;42.77587582839165;57.224095578032006;69.0;58.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0;0.0;0.0;0.0
1993;1.0;1;25384;0.0;100.0;92.45193822880555;0.0;0.0;3027867.5;14.92336946459117;4.359653205696989;0.0;59.827849138048485;40.17213434867939;11.0;77.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.45193822880555;0;0.0;0.0;0.0
1910;0.0;3;49052;0.0;100.0;66.03808203539101;20.502731794829977;0.0;1441445.625;14.181157767973051;2.402430427963762;0.0;99.99995664075084;0.0;96.0;10.05;0.0;0.0;0.0;0.0;66.03808203539101;0.0;0.0;0.0;0.0;20.502731794829977;0;0.0;0.0;0.0
1900;1.0;2;52110;0.0;100.0;61.408558817885236;0.0;0.0;586589.1875;13.282081707632424;3.263849190510932;0.0;22.183156930419894;77.81681110513139;34.0;25.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;61.408558817885236;0.0
1910;1.0;2;20970;0.0;100.0;100.0;0.0;0.0;204499.0938;12.228323713144595;1.860974538249528;0.0;57.54548727491721;42.45446685690888;100.0;5.43;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1923;1.0;1;26310;0.0;100.0;91.22006841505132;33.72862029646522;3.800836183960471;771512.6875;13.556109692040808;2.771963526845863;0.0;72.98596758332636;27.01407292151628;96.0;14.99;0.0;0.0;0.0;0.0;91.22006841505132;0.0;3.800836183960471;0.0;0.0;0.0;0;0.0;33.72862029646522;0.0
1966;1.0;1;37883;0.0;100.0;75.84932555499829;65.4990365071404;0.0;12434593.0;16.335992984907776;6.026107490551522;0.0;43.10535133719294;56.89464062072639;88.0;413.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;141.34836206213868;0;0.0;0.0;0.0
1962;1.0;3;29874;0.0;100.0;105.02443596438376;0.0;0.0;1274049.75;14.057711949485682;4.012230265845171;0.0;22.78082154955095;77.2191980729167;95.0;54.27;105.02443596438376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1965;1.0;1;20140;0.0;100.0;109.23535253227408;0.0;0.0;992794.6875;13.808280169087919;3.872866290226952;0.0;12.327825837605522;87.67220563919466;35.0;47.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;109.23535253227408;0.0;0.0;0;0.0;0.0;0.0
1971;1.0;2;39953;0.0;100.0;75.338522764248;0.0;0.0;1508561.875;14.226668017189942;3.3690184832979204;0.0;74.8095930768501;25.19041520918723;93.0;28.05;0.0;0.0;0.0;0.0;75.338522764248;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1998;1.0;2;21200;0.0;100.0;66.83018867924528;33.16981132075472;0.0;1676426.5;14.332175599097981;2.540814281726296;0.0;99.99997017465424;0.0;15.0;11.69;0.0;0.0;0.0;0.0;33.16981132075472;0.0;0.0;0.0;0.0;66.83018867924528;0;0.0;0.0;0.0
1980;1.0;1;30630;0.0;100.0;92.94809010773751;7.9725759059745345;0.0;6058494.0;15.616971977366587;3.7667659927710075;0.0;99.99998349424791;0.0;27.0;42.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.94809010773751;0;7.9725759059745345;0.0;0.0
1980;1.0;2;23421;0.0;100.0;82.28085905811025;17.71914094188976;0.0;1896626.375;14.455587801051104;2.6546494243750947;0.0;99.99998022805097;0.0;25.0;13.22;0.0;0.0;0.0;0.0;17.71914094188976;0.0;0.0;0.0;0.0;82.28085905811025;0;0.0;0.0;0.0
1928;1.0;2;24120;0.0;100.0;100.0;0.0;0.0;893053.1875;13.702402538308815;3.482470101790892;0.0;38.55335883899972;61.446620165610234;66.0;31.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0;0.0;0.0;0.0
1929;1.0;3;35736;0.0;100.0;81.06671143944482;18.933288560555184;0.0;1148202.25;13.953708887228998;3.9541241814467813;0.0;18.55909967081148;81.44087855602095;88.0;51.15;0.0;0.0;0.0;0.0;18.933288560555184;0.0;0.0;81.06671143944482;0.0;0.0;0;0.0;0.0;0.0
1941;1.0;1;51050;0.0;100.0;96.9637610186092;0.0;0.0;1206165.75;14.00295791370961;3.3586377672433594;0.0;65.25255753614294;34.74746319069332;10.0;27.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;96.9637610186092;0.0
1954;1.0;2;21900;0.0;100.0;100.0;0.0;0.0;1302192.875;14.079560996195278;3.7764323511217976;0.0;44.09769174938851;55.90231784980393;40.0;42.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0;0.0;0.0;0.0
1952;1.0;1;16300;0.0;100.0;399.77914110429447;0.0;0.0;150167.7969;11.919515253055366;0.9555114450274363;0.0;92.01639955603558;7.983735692669006;100.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;399.77914110429447;0.0
1964;1.0;1;33462;0.0;100.0;100.0;0.0;0.0;1386445.375;14.142254466766394;2.367436065313662;0.0;99.99997295241437;0.0;1.0;9.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1930;1.0;1;23903;0.0;100.0;76.76860645107308;18.826088775467515;0.0;415364.5938;12.936914360320744;2.7324175575505043;0.0;40.14521278149443;59.85488501210813;65.0;14.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.826088775467515;0.0;0.0;0;0.0;76.76860645107308;0.0
1951;1.0;2;21936;0.0;100.0;100.0;0.0;0.0;608755.375;13.319173425603363;3.393837027255863;0.0;12.65040164943102;87.34970101906697;96.0;28.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0;0.0;0.0;0.0
1967;1.0;2;23250;0.0;100.0;94.68387096774194;0.0;0.0;904236.0;13.714846773155845;1.9878743481543455;0.0;100.0;0.0;55.0;6.3;0.0;0.0;0.0;0.0;94.68387096774194;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1960;1.0;1;30000;0.0;100.0;100.0;0.0;0.0;2794837.0;14.843284702247546;4.80172332502877;0.0;21.49513549448501;78.50486450551499;32.0;120.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
2009;1.0;39;1074552;10.434488047111728;89.56551195288827;28.990779413188005;28.197797779911998;13.163625399236148;26416770.0;17.089509631572568;6.110557835119837;0.0;78.22295458528806;21.777034058289487;65.0;449.59;0.0;0.0;0.0;0.0;0.0;13.163625399236148;0.0;0.0;57.1885771931;0.0;0;0.0;0.0;0.0
1980;1.0;4;23022;0.0;100.0;100.0;0.0;0.0;1027230.875;13.842378242394327;2.7498317351171653;0.0;84.23072369198404;15.769288476653312;78.0;14.64;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1962;1.0;1;31569;0.0;100.0;104.53292787227977;0.0;0.0;3064039.5;14.935245027770927;4.840953517648737;0.0;26.27224616392837;73.72773751774415;12.0;125.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;104.53292787227977;0.0
1956;1.0;1;22509;0.0;100.0;100.0;0.0;0.0;177812.7969;12.08849219691415;0.8064758658669484;0.0;100.00011422125041;0.0;57.0;1.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1956;1.0;1;39984;0.0;100.0;77.99119647859143;22.008803521408563;0.0;1073156.375;13.886115679078047;3.6328380632303117;0.0;40.74914059006545;59.25082446628526;75.0;36.82;0.0;0.0;0.0;0.0;22.008803521408563;0.0;0.0;0.0;0.0;0.0;0;0.0;77.99119647859143;0.0
1906;1.0;1;26440;0.0;100.0;100.0;0.0;0.0;719905.1875;13.4868761873642;3.3648791189880436;0.0;31.028391499123625;68.97158245578;91.0;27.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0;0.0;0.0;0.0
2009;4.0;2;28500;0.0;100.0;109.12280701754386;0.0;0.0;1162561.125;13.966136855875952;3.389124800427886;0.0;61.71778709700103;38.28220215087615;92.0;28.64;109.12280701754386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1949;1.0;3;23355;0.0;100.0;93.83429672447014;0.0;0.0;840549.375;13.641812164597564;1.925707441737794;0.0;99.999955386321;0.0;77.0;5.86;0.0;0.0;0.0;0.0;93.83429672447014;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1965;1.0;4;30840;0.0;100.0;94.86057068741893;3.826199740596628;0.0;3542708.5;15.08040238782444;4.627029520340985;0.0;53.187949276662195;46.81203660984244;30.0;101.21;0.0;3.826199740596628;0.0;0.0;94.86057068741893;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1900;1.0;1;21850;0.0;100.0;100.0;0.0;0.0;317794.4063;12.669163078291799;2.645465325910589;0.0;25.820467060876652;74.17940508917007;100.0;13.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0;0.0;0.0;0.0
1914;1.0;4;45500;0.0;100.0;100.0;0.0;0.0;2799595.0;14.844985679020962;4.812184355372417;33.61699415451164;38.20384734220485;28.179147340954675;77.0;122.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0;0.0;0.0;0.0
1900;1.0;3;25450;0.0;100.0;100.0;0.0;0.0;503744.6875;13.129826831412341;1.506297153514587;0.0;100.00006203539367;0.0;99.0;3.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0;0.0;0.0;0.0
1938;1.0;1;23050;0.0;100.0;100.0;0.0;0.0;466672.6875;13.053385550447064;1.4469189829363254;0.0;100.00006696342176;0.0;27.0;3.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
2008;1.0;4;48350;0.0;100.0;100.0;0.0;0.0;3168131.0;14.968652697715088;3.139399623366404;0.0;100.0;0.0;45.0;22.09;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1930;1.0;1;46059;0.0;100.0;99.87190342821164;0.0;0.0;1582655.875;14.274615559208947;3.0754672415728446;0.0;86.82076891794307;13.179238980173121;82.0;20.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.87190342821164;0;0.0;0.0;0.0
1970;1.0;2;23595;0.0;100.0;100.0;0.0;0.0;817409.625;13.613896848559765;2.018895041811802;0.0;97.79686653432788;2.2031793423034385;72.0;6.53;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1900;1.0;3;28142;0.0;100.0;100.0;0.0;0.0;847097.8125;13.649572628577083;3.5576311675039825;40.20971235833524;48.88467351578718;10.90558830831593;96.0;34.08;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1902;1.0;4;39030;0.0;100.0;81.99077632590314;17.127850371509094;0.0;713326.875;13.47769644643149;2.6871669901857858;0.0;73.50655335956606;26.493464163957093;99.0;13.69;0.0;0.0;0.0;0.0;81.99077632590314;0.0;0.0;0.0;0.0;17.127850371509094;0;0.0;0.0;0.0
1909;0.0;3;47215;0.0;100.0;50.109075505665565;47.39171873345335;0.0;2092696.0;14.553964222672995;4.171459912439625;0.0;76.34051959768642;47.39403143122556;58.0;63.81;0.0;0.0;0.0;0.0;50.109075505665565;0.0;0.0;0.0;0.0;47.39171873345335;0;0.0;0.0;0.0
1916;1.0;2;36940;0.0;100.0;100.0;0.0;0.0;336745.4063;12.727085422500744;1.208960345836975;0.0;99.99987934505047;0.0;100.0;2.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0;0.0;0.0;0.0
1920;1.0;1;30240;0.0;100.0;106.49801587301589;2.361111111111111;0.0;1264626.875;14.050288466906814;2.9543893100196086;0.0;83.92688950248666;16.073120381851762;78.0;18.19;0.0;2.361111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.49801587301589;0;0.0;0.0;0.0
1979;1.0;3;35202;0.0;100.0;68.82279415942276;25.927504119084144;0.0;3605755.5;15.098042154120412;3.2634667081960758;0.0;99.99998613328053;0.0;2.0;25.14;0.0;0.0;0.0;0.0;94.7502982785069;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1969;1.0;6;95117;27.42096575796125;72.57903424203876;72.57903424203876;27.42096575796125;0.0;7202141.5;15.789889109165722;5.219220045189334;0.0;59.80169925847749;40.19829379914294;1.0;183.79;0.0;0.0;72.57903424203876;0.0;0.0;27.42096575796125;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1910;1.0;2;24600;0.0;100.0;100.0;0.0;0.0;331059.5;12.710056417113263;1.8961194845522977;0.0;78.02585335868628;21.974297671566593;69.0;5.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0;0.0;0.0;0.0
1961;0.0;3;54863;0.0;100.0;200.0;0.0;0.0;2037720.625;14.527342891187935;2.7219531062712017;0.0;99.99996932847456;0.0;100.0;14.21;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1917;1.0;3;27544;0.0;100.0;81.1973569561429;13.592796979378448;0.0;1031667.5;13.84668795249092;2.9128939952449864;0.0;78.5248154080651;21.475233057162313;94.0;17.41;0.0;0.0;0.0;0.0;81.1973569561429;13.592796979378448;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1998;1.0;1;44739;0.0;100.0;100.0;0.0;0.0;14585813.0;16.49555997049108;5.976528558492;0.0;56.70106973125186;43.29892341277103;17.0;393.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0;0.0;0.0;0.0
1956;1.0;2;21562;0.0;100.0;97.63472776180318;1.8551154809386885;0.0;866806.0;13.672571624292397;3.6449275665847534;0.0;21.89532605911819;78.10467394088181;20.0;37.28;1.8551154809386885;0.0;0.0;0.0;0.0;0.0;0.0;97.63472776180318;0.0;0.0;0;0.0;0.0;0.0
1963;1.0;16;153312;0.0;100.0;96.92000626174077;47.16982362763515;3.079993738259236;20628680.0;16.84219294698793;6.676579555970663;0.0;31.83355890924674;68.16644593837317;51.0;792.6;0.0;0.0;96.92000626174077;0.0;0.0;47.16982362763515;0.0;3.079993738259236;0.0;0.0;0;0.0;0.0;0.0
2009;1.0;19;1206670;16.72843445183853;83.27156554816148;26.46630810412126;15.00385358051497;14.685871033505432;27684480.0;17.136382561449796;5.977086679162027;0.0;84.31953571098319;15.680457064752526;87.0;393.29;0.0;0.0;0.0;0.0;26.46630810412126;14.685871033505432;0.0;0.0;15.00385358051497;0.0;0;0.0;0.0;0.0
1968;1.0;1;24200;0.0;100.0;100.0;0.0;0.0;826488.6875;13.624942718851399;3.1518809560439225;0.0;56.42363979724768;43.576398013312186;73.0;22.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0;0.0;0.0;0.0
1938;1.0;2;23222;0.0;100.0;64.61975712686245;0.0;0.0;1219863.125;14.014250037556192;4.026422545736642;0.0;17.277594156311594;82.72239559663713;62.0;55.06;64.61975712686245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1904;1.0;3;60000;0.0;100.0;81.305;0.0;0.0;3625407.5;15.103477529577082;4.809171691773934;0.0;42.39556518818919;57.604421020257725;52.0;121.63;81.305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1980;1.0;3;30408;0.0;100.0;82.2152065245988;17.784793475401212;0.0;1440554.25;14.180539187509135;2.401525040848949;0.0;99.99998264556854;0.0;61.0;10.04;0.0;0.0;0.0;0.0;82.2152065245988;17.784793475401212;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1920;1.0;3;30109;0.0;100.0;94.32395629213856;23.9131156796971;0.0;1465795.75;14.197909509252163;3.5562048372093953;0.0;64.78631146256222;35.21370559302004;89.0;34.03;0.0;0.0;0.0;0.0;94.32395629213856;23.9131156796971;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1960;1.0;2;25481;0.0;100.0;100.0;0.0;0.0;917100.3125;13.728973227687653;3.678576561118039;0.0;23.911342849967678;76.08862307524292;92.0;38.59;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1967;1.0;1;141297;0.0;100.0;100.0;0.0;0.0;19423344.0;16.781986251103103;6.5777639955406135;0.0;34.99851518873372;65.00147451437816;76.0;717.93;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1912;1.0;2;27788;0.0;100.0;117.3528141643875;17.539945300129553;0.0;2119806.25;14.566835722703418;3.610647605844363;0.0;78.30734530573254;21.6926429007368;73.0;35.99;0.0;17.539945300129553;0.0;0.0;117.3528141643875;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1990;1.0;4;41704;20.583157490888166;79.41684250911185;100.0;0.0;0.0;1943899.25;14.480206950957635;4.086312390524837;0.0;49.85813951005949;50.14184762919168;73.0;58.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0;0.0;0.0;0.0
1941;1.0;2;22324;0.0;100.0;94.06916323239562;0.0;0.0;588856.125;13.285938861052143;3.1497400860333387;0.0;32.9279074748522;67.07207129755167;53.0;22.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;94.06916323239562;0.0
1922;1.0;3;27600;0.0;100.0;47.73550724637681;33.242753623188406;0.0;1072151.375;13.885178751370038;2.6078614738467776;0.0;89.70179234252252;10.298172681073137;84.0;12.57;0.0;0.0;0.0;0.0;47.73550724637681;0.0;0.0;0.0;0.0;33.242753623188406;0;0.0;0.0;0.0
1961;1.0;2;55974;0.0;100.0;100.04645013756385;0.0;0.0;6135173.0;15.62954899758315;5.3191488761279695;0.0;43.320750694397695;56.67924930560231;98.0;203.21;0.0;0.0;100.04645013756385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1954;1.0;1;22583;0.0;100.0;100.0;0.0;0.0;1981360.0;14.499294540274965;4.275554390163365;0.0;37.53512738724916;62.46487261275083;95.0;70.92;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1997;0.0;3;31686;23.221612068421386;76.77838793157862;81.8247806602285;21.302783563718993;11.812787982074102;2305643.5;14.650870804873891;2.837322536806349;0.0;99.99997831408021;0.0;35.0;16.07;0.0;11.812787982074102;0.0;0.0;81.8247806602285;21.302783563718993;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1981;1.0;3;26694;22.604330561174795;77.3956694388252;93.33183486925901;17.68187607702105;0.0;720170.6875;13.487244917427507;1.7950872593207297;0.0;100.0000433924909;0.0;92.0;5.02;0.0;0.0;0.0;0.0;93.33183486925901;17.68187607702105;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1972;1.0;1;29400;0.0;100.0;85.03401360544217;0.0;0.0;227509.5;12.33495167015424;0.9516578757114464;0.0;99.99978022895746;0.0;69.0;1.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;85.03401360544217;0.0
1992;1.0;3;22452;0.0;100.0;100.0;0.0;0.0;1244150.0;14.03396392755164;3.7584055167625467;0.0;42.148052887513565;57.851947112486435;85.0;41.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0;0.0;0.0;0.0
1912;1.0;2;25767;0.0;100.0;67.66018550859627;0.0;0.0;1581352.75;14.273791841953773;2.4865719291070616;0.0;99.99995257225183;0.0;22.0;11.02;0.0;0.0;0.0;0.0;67.66018550859627;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1953;1.0;4;33910;0.0;100.0;43.01091123562371;42.648186375700384;0.0;1822834.25;14.415903676565394;3.6689318163042404;0.0;69.67852397989559;30.321462305198622;75.0;38.21;0.0;0.0;0.0;0.0;42.648186375700384;0.0;0.0;0.0;0.0;43.01091123562371;0;0.0;0.0;0.0
1979;1.0;2;78716;0.0;100.0;52.43533716144113;37.348188424208544;7.975506885512475;4103800.75;15.22742435813573;3.894469846180557;0.0;89.692609954321;10.307371769937905;38.0;48.13;0.0;0.0;0.0;0.0;37.348188424208544;0.0;0.0;0.0;0.0;7.975506885512475;0;0.0;52.43533716144113;0.0
1910;1.0;2;33300;0.0;100.0;92.31231231231232;0.0;0.0;1594733.625;14.282217901048165;4.251348311031766;0.0;21.063517739522172;78.93650577537676;92.0;69.2;92.31231231231232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1957;1.0;1;28808;0.0;100.0;108.2129963898917;0.0;0.0;9232576.0;16.038248765776974;5.4281607166967865;0.0;61.884462147942244;38.11552702084445;29.0;226.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108.2129963898917;0;0.0;0.0;0.0
1957;1.0;1;27966;25.044697132231995;74.955302867768;74.955302867768;25.044697132231995;0.0;1100499.75;13.911275861456826;2.1598687907924505;0.0;100.000022716952;0.0;58.0;7.67;0.0;0.0;0.0;0.0;74.955302867768;25.044697132231995;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1950;1.0;1;26226;0.0;100.0;98.4824220239457;0.0;0.0;7588060.5;15.842086714906674;5.057391645438029;0.0;70.49851539797291;29.501478012728022;37.0;156.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.4824220239457;0;0.0;0.0;0.0
1976;1.0;2;34948;45.08126359162184;54.918736408378166;54.890122467666245;54.890122467666245;0.0;1159807.125;13.96376513991813;2.2071749081893874;0.0;99.9999892223459;0.0;17.0;8.09;0.0;0.0;0.0;0.0;54.890122467666245;54.890122467666245;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1900;1.0;4;22840;0.0;100.0;80.56042031523643;19.439579684763572;0.0;881386.1875;13.68925229475158;1.965712776351493;0.0;99.99997872669181;0.0;64.0;6.14;0.0;0.0;0.0;0.0;80.56042031523643;0.0;0.0;0.0;0.0;0.0;0;19.439579684763572;0.0;0.0
1900;1.0;1;20880;0.0;100.0;100.0;0.0;0.0;683274.0;13.434652692948951;1.7509374747078;0.0;100.0;0.0;94.0;4.76;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2010;1.0;2;25880;0.0;100.0;100.0;0.0;0.0;1941728.75;14.47908975749055;3.035433640405543;0.0;93.00063152487185;6.999329849753731;8.0;19.81;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1950;1.0;3;46485;0.0;100.0;137.5110250618479;0.0;0.0;1544995.75;14.2505323647519;3.871825815676733;0.0;49.138775948089176;50.86117550808796;83.0;47.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.5110250618479;0.0;0.0;0;0.0;0.0;0.0
1965;1.0;4;56896;0.0;100.0;71.65354330708661;28.346456692913385;0.0;1402048.5;14.153445652658114;3.3830334110344844;0.0;71.11900907850192;28.880955259393666;96.0;28.46;0.0;0.0;0.0;0.0;71.65354330708661;28.346456692913385;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1978;1.0;2;27500;0.0;100.0;100.0;0.0;0.0;577123.125;13.265812643672122;2.7593768282675506;0.0;59.54864484073481;40.45133350010884;60.0;14.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0;0.0;0.0;0.0
1930;1.0;2;36630;0.0;100.0;60.06006006006006;30.03003003003003;0.0;541943.3125;13.202918530678264;1.5644405465033644;0.0;99.9999423371425;0.0;90.0;3.78;0.0;0.0;0.0;0.0;60.06006006006006;0.0;0.0;0.0;0.0;0.0;0;0.0;30.03003003003003;0.0
1906;1.0;5;41920;0.0;100.0;100.0;0.0;0.0;1103594.75;13.914084270284869;2.162172939277301;0.0;100.00002265324295;0.0;95.0;7.69;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1905;1.0;5;36879;0.0;100.0;119.30909189511647;0.0;0.0;1537570.25;14.245714619052492;3.330059353828816;0.0;77.13579265727859;22.864191083301723;92.0;26.94;0.0;0.0;0.0;0.0;119.30909189511647;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1905;0.0;2;33640;0.0;100.0;81.21878715814506;0.0;0.0;1078535.75;13.891115819335116;2.1424163408412245;0.0;100.0000231795747;0.0;70.0;7.52;0.0;0.0;0.0;0.0;81.21878715814506;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1906;1.0;4;43484;0.0;100.0;60.748781160886764;21.91840677030632;17.33281206880692;1567040.75;14.264700164250621;2.4782176616372036;0.0;100.00001595363746;0.0;18.0;10.92;0.0;0.0;0.0;0.0;17.33281206880692;0.0;0.0;0.0;0.0;21.91840677030632;0;0.0;60.748781160886764;0.0
1925;1.0;4;33018;0.0;100.0;70.24350354352171;18.671633654370343;0.0;4857581.5;15.396051444134796;5.162898479440301;0.0;37.62256999702424;62.37741970978769;49.0;173.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.24350354352171;18.671633654370343;0;0.0;0.0;0.0
